Sire,Dam,animal,Column,Block,Chosen/Rejected,Vial,l2,l3,l4,l5
57,251,1765,F,2,0,251,1.704308085,0.303095156,0.057268874,0.677750312
57,251,1766,F,2,0,251,1.729411109,0.352534958,0.103027935,0.617967595
57,251,1767,F,2,0,251,1.735551673,0.378082517,0.08157345,0.60521401
57,251,1768,B,2,1,251,1.723981293,0.35699593,0.07578476,0.527960805
57,251,1769,B,2,1,251,1.72242858,0.393527714,-0.00436402,0.636571669
58,252,1770,F,2,0,252,1.751688821,0.270015501,0.089980949,0.568457911
58,252,1771,F,2,1,252,1.699034687,0.164730848,0.181488793,0.500813286
58,252,1772,B,2,1,252,1.734174004,0.315969369,0.170046866,0.722716961
58,252,1773,F,2,1,252,1.715755592,0.196855043,0.156646614,0.659406405
58,252,1774,F,2,1,252,1.713116562,0.212709163,0.097171931,0.753506472
58,252,1775,B,2,1,252,1.722976293,0.299776375,0.215279076,0.749704193
58,252,1776,B,2,0,252,1.729587521,0.352805784,0.056504691,0.747092583
58,252,1777,B,2,0,252,1.745889938,0.39514993,0.228280629,0.752261535
58,252,1778,B,2,1,252,1.743562397,0.330818616,0.234743931,0.710599647
58,252,1779,B,2,0,252,1.72879319,0.332521016,0.163015043,0.751680377
58,253,1780,F,2,1,253,1.721143254,0.396626594,0.375642779,0.913123222
58,253,1781,F,2,0,253,1.79137046,0.543282349,0.578169082,0.794777714
58,254,1782,F,2,1,254,1.754774375,0.392479358,0.268208984,0.580947358
58,254,1783,F,2,0,254,1.751622231,0.399100866,0.231179585,0.622338181
58,254,1784,F,2,1,254,1.762285467,0.406473626,0.21214041,0.729512488
58,254,1785,F,2,0,254,1.714242569,0.536144525,0.566507204,0.769145138
58,254,1786,F,2,0,254,1.770153624,0.367385416,0.208922269,0.573375079
59,255,1787,F,2,1,255,1.717909008,0.21365006,0.166535817,0.779448816
59,255,1788,F,2,1,255,1.72056484,0.271479137,0.264870794,0.795048458
59,255,1789,F,2,1,255,1.706144321,0.237430594,0.158264757,0.737035249
59,255,1790,F,2,1,255,1.704872638,0.237472112,0.214320681,0.724358988
59,255,1791,F,2,0,255,1.710217456,0.21567313,0.231182411,0.87016363
59,255,1792,B,2,0,255,1.699180434,0.298694069,0.067752394,0.717213067
59,255,1793,B,2,0,255,1.742446661,0.325578367,0.099653067,0.636267362
59,255,1794,B,2,1,255,1.74493485,0.285303777,0.103345608,0.617654461
59,255,1795,B,2,0,255,1.729968081,0.220029891,0.073435692,0.788690692
59,255,1796,B,2,0,255,1.727477705,0.256325971,0.055633823,0.732899226
59,256,1797,F,2,1,256,1.80800127,0.663335239,0.504439247,0.566360322
59,256,1798,F,2,0,256,1.718896039,0.24158394,0.244847165,0.740013824
59,256,1799,F,2,1,256,1.743926638,0.272827196,0.236645757,0.65815629
59,256,1800,F,2,1,256,1.766414183,0.259759296,0.203455828,0.733250828
59,256,1801,B,2,1,256,1.746871058,0.24860289,0.23690821,0.602803692
59,257,1802,B,2,0,257,1.782325427,0.326427466,0.137396017,0.742546417
59,257,1803,B,2,0,257,1.785933235,0.327304513,0.222470999,0.695154083
59,257,1804,F,2,0,257,1.751871243,0.296712661,0.301215899,0.477937252
59,257,1805,B,2,0,257,1.753890851,0.324162099,0.139923991,0.593771905
60,258,1806,F,2,1,258,1.755843018,0.409160478,0.047284298,0.603039531
60,258,1807,F,2,0,258,1.754043634,0.424362204,0.030545319,0.643411402
60,258,1808,F,2,1,258,1.770323538,0.445918233,0.058683863,0.629460742
60,258,1809,F,2,1,258,1.706898438,0.292919138,0.064895206,0.5547257
60,258,1810,B,2,0,258,1.749338212,0.440497024,0.002626168,0.564187666
60,258,1811,B,2,0,258,1.716384569,0.41609552,0.003277078,0.55325876
60,258,1812,B,2,0,258,1.766984688,0.486112621,0.365204575,0.999586459
60,258,1813,B,2,1,258,1.723981662,0.311341497,0.120318375,0.488591596
60,258,1814,B,2,1,258,1.706637881,0.335737447,0.027294038,0.447325614
60,259,1815,F,2,0,259,1.646376911,0.208184568,0.049505933,0.53396375
60,259,1816,F,2,0,259,1.724951099,0.446406406,0.310189855,0.684842544
60,259,1817,F,2,1,259,1.67467108,0.210809094,0.048736925,0.60304262
60,259,1818,F,2,1,259,1.671529137,0.370281436,0.40670638,0.691152514
60,259,1819,B,2,0,259,1.648643172,0.259508965,0.092220485,0.605313781
60,259,1820,B,2,1,259,1.707385717,0.241315048,0.230033606,0.727530363
60,259,1821,B,2,1,259,1.72286666,0.262667144,0.181130936,0.606948421
60,259,1822,B,2,0,259,1.697252475,0.206871954,0.15518923,0.642026152
60,259,1823,B,2,1,259,1.677342244,0.150504952,0.144507373,0.687154132
60,259,1824,B,2,0,259,1.714663395,0.214809516,0.124294286,0.663759644
60,260,1825,F,2,0,260,1.688681239,0.385117058,0.341365674,0.626773292
60,260,1826,F,2,1,260,1.725046329,0.277234774,0.046055625,0.840619748
60,260,1827,B,2,1,260,1.739509028,0.31752818,-0.012490881,0.782822757
60,260,1828,B,2,1,260,1.73034337,0.333923407,0.001900993,0.837961176
60,260,1829,B,2,1,260,1.729847557,0.452184332,0.033441155,0.653733036
60,260,1830,F,2,1,260,1.726596059,0.336915091,0.072028122,0.673390058
61,261,1831,F,2,1,261,1.700380642,0.339106039,0.458480955,0.385641661
61,261,1832,F,2,0,261,1.698647659,0.226991473,0.106274058,0.575861137
61,261,1833,F,2,0,261,1.74279761,0.359551588,0.043628889,0.695728774
61,261,1834,B,2,0,261,1.707297955,0.253575356,0.06279598,0.78637196
61,261,1835,B,2,0,261,1.712845034,0.21771215,0.055205368,0.764701559
61,261,1836,B,2,0,261,1.720270537,0.245067908,0.012440991,0.755263337
61,261,1837,B,2,1,261,1.735560739,0.318971684,0.059111788,0.836699433
61,261,1838,B,2,0,261,1.730050336,0.274463453,0.038903922,0.688848567
61,262,1839,F,2,0,262,1.665347297,0.352646552,0.072800515,0.532626106
61,262,1840,F,2,0,262,1.720678709,0.334161155,0.104630032,0.788195791
61,262,1841,F,2,0,262,1.702412051,0.334999422,0.049921046,0.643949034
61,262,1842,F,2,0,262,1.700460416,0.342623943,0.121914759,0.706183541
61,262,1843,F,2,1,262,1.691946114,0.358538443,0.115554902,0.641201824
61,262,1844,B,2,1,262,1.749967714,0.441861234,0.146468776,0.779726952
61,262,1845,B,2,1,262,1.703501018,0.377581245,0.176892696,0.608311976
61,262,1846,B,2,0,262,1.738036582,0.45597778,0.182122617,0.74653627
61,262,1847,B,2,1,262,1.735332638,0.465872897,0.176326323,0.733452477
61,263,1848,B,2,0,263,1.716014367,0.279709194,0.000160603,0.863710887
61,263,1849,B,2,1,263,1.721962144,0.283534407,0.016245479,0.733974067
61,263,1850,B,2,0,263,1.693772559,0.262754926,0.015186617,0.761230629
61,263,1851,B,2,0,263,1.708006845,0.247224883,0.057389133,0.850431481
61,263,1852,B,2,0,263,1.690762841,0.278044449,0.141871263,0.767492198
61,263,1853,B,2,0,263,1.663888938,0.272387251,0.249112551,0.620926244
61,263,1854,B,2,1,263,1.671013808,0.240199061,0.207821638,0.612494286
61,263,1855,B,2,1,263,1.649041492,0.231148382,0.313146002,0.583758504
61,263,1856,B,2,1,263,1.678082517,0.247631656,0.230860031,0.683807686
61,263,1857,B,2,0,263,1.685415737,0.209196234,-0.010513724,0.53220783
62,264,1858,F,2,1,264,1.676944435,0.213115251,0.269120703,0.476962839
62,264,1859,F,2,0,264,1.674545352,0.226931823,0.216854771,0.475829324
62,264,1860,F,2,1,264,1.660754553,0.189387,0.277207683,0.436919245
62,264,1861,F,2,0,264,1.675061013,0.194025515,0.274268196,0.488122086
62,264,1862,F,2,1,264,1.703288762,0.244106936,0.193021506,0.475094395
62,264,1863,B,2,1,264,1.719142851,0.3147291,0.109623148,0.588778154
62,264,1864,B,2,1,264,1.711608163,0.262184859,0.125875835,0.55729396
62,264,1865,B,2,0,264,1.715045446,0.306724115,0.184761037,0.451225602
62,264,1866,B,2,0,264,1.687646105,0.265921561,0.195758874,0.382526282
62,265,1867,F,2,1,265,1.739090137,0.254676794,0.09092231,0.427867358
62,265,1868,F,2,1,265,1.717177912,0.202996537,0.246847072,0.5198078
62,265,1869,F,2,1,265,1.745874105,0.258261448,0.256297238,0.441397878
62,265,1870,F,2,0,265,1.712195116,0.22951497,0.276343799,0.403577553
62,265,1871,F,2,0,265,1.703050725,0.189701283,0.245947454,0.436090116
62,265,1872,B,2,1,265,1.740978485,0.344204916,0.19273308,0.44510653
62,265,1873,B,2,0,265,1.747644373,0.329506047,0.202348624,0.455215084
62,265,1874,B,2,1,265,1.739687873,0.325641437,0.171223932,0.456100268
62,265,1875,B,2,0,265,1.733665025,0.260286126,0.158725524,0.44652012
62,266,1876,B,2,1,266,1.655745797,0.264991493,0.281797227,0.421805615
62,266,1877,B,2,1,266,1.717177974,0.314584911,0.314287387,0.420864789
62,266,1878,B,2,0,266,1.680716726,0.268931211,0.264038268,0.420064912
62,266,1879,B,2,0,266,1.671809723,0.237258407,0.281723333,0.424257012
62,266,1880,B,2,1,266,1.694997335,0.325793882,0.339208899,0.311469935
62,266,1881,B,2,1,266,1.704152477,0.369882944,0.33174726,0.441080387
62,266,1882,B,2,1,266,1.687989482,0.401170516,0.250132754,0.505462919
62,266,1883,B,2,1,266,1.700358987,0.35103712,0.324021964,0.464689098
62,266,1884,B,2,1,266,1.69649319,0.369293944,0.259296989,0.482554797
63,267,1885,F,2,0,267,1.732079415,0.291682439,0.389766692,0.632310157
63,267,1886,B,2,0,267,1.744554635,0.229997549,0.215878772,0.624870061
63,267,1887,B,2,1,267,1.730385251,0.306311811,0.135063277,0.658319796
63,267,1888,B,2,0,267,1.74236069,0.30626663,0.095047817,0.766488329
63,267,1889,B,2,0,267,1.741456138,0.30160019,0.094538538,0.660788354
63,268,1890,F,2,0,268,1.740732,0.421943595,0.211514781,0.62318434
63,268,1891,F,2,1,268,1.722915591,0.287026284,0.325679624,0.49471959
63,268,1892,F,2,0,268,1.70410417,0.198003359,0.155585249,0.565823577
63,268,1893,F,2,1,268,1.693145298,0.26152173,0.208374524,0.56437352
63,268,1894,F,2,0,268,1.674033426,0.203787651,0.215902346,0.67135787
63,268,1895,B,2,0,268,1.729260751,0.228085174,0.083124359,0.652877154
63,268,1896,B,2,0,268,1.709923247,0.291542528,0.027237573,0.599894487
63,268,1897,B,2,1,268,1.718063395,0.294305036,0.052973887,0.631107963
63,268,1898,B,2,1,268,1.714846803,0.256098489,0.270187321,0.564524337
63,269,1899,B,2,0,269,1.742847603,0.32435783,0.321335328,0.793789702
63,269,1900,B,2,1,269,1.743285895,0.533912697,0.270514277,0.762517507
63,269,1901,B,2,0,269,1.713628748,0.448029317,0.205738074,0.614280025
63,269,1902,B,2,0,269,1.709949355,0.291998884,0.265682593,0.727801607
63,269,1903,B,2,1,269,1.711975079,0.246831924,0.261841622,0.708552168
63,269,1904,B,2,0,269,1.714519991,0.266102495,0.389240381,0.686754281
63,269,1905,B,2,0,269,1.708598773,0.26826659,0.333413174,0.630447595
63,269,1906,B,2,1,269,1.720901937,0.279219137,0.361873259,0.695152395
63,269,1907,B,2,0,269,1.70199909,0.286794614,0.304896501,0.691224107
63,269,1908,B,2,0,269,1.709494157,0.391840753,0.482197011,0.805838617
64,270,1909,F,2,0,270,1.748695664,0.248735986,0.211564128,0.661728924
64,270,1910,F,2,0,270,1.737106739,0.232195977,0.165280717,0.520140771
64,270,1911,F,2,0,270,1.73698224,0.270581569,0.310315648,0.721893361
64,270,1912,F,2,1,270,1.677847842,0.430594317,0.446118623,0.323058598
64,270,1913,B,2,0,270,1.716665181,0.273801393,0.279699602,0.651161951
64,271,1914,F,2,0,271,1.62439067,0.280137305,0.213410496,0.569399899
64,271,1915,F,2,1,271,1.813119692,0.465935882,0.152908241,0.590718828
64,271,1916,B,2,1,271,1.624634914,0.228606504,0.138696789,0.57759505
64,271,1917,F,2,0,271,1.726758289,0.301752853,0.140328749,0.583956788
64,271,1918,B,2,0,271,1.715737885,0.331005245,0.014878977,0.618706828
64,271,1919,B,2,1,271,1.718890762,0.425966748,0.257492512,0.619183069
64,271,1920,B,2,0,271,1.736454472,0.437586238,0.314216989,0.72909706
64,271,1921,B,2,1,271,1.750970908,0.317587674,0.034251909,0.638861495
64,272,1922,B,2,0,272,1.737802965,0.376271503,0.128916997,0.625591879
64,272,1923,B,2,0,272,1.725236382,0.296804569,0.053414577,0.740737986
64,272,1924,B,2,0,272,1.712317462,0.266194835,-0.012049959,0.686944471
64,272,1925,B,2,1,272,1.71692804,0.344183535,0.04996008,0.865651703
64,272,1926,B,2,1,272,1.710998236,0.393832632,0.114129007,0.787462811
64,272,1927,B,2,0,272,1.70385735,0.466587961,0.415505499,0.556733528
65,273,1928,F,2,0,273,1.742580861,0.244054589,-0.029927899,0.761941049
65,273,1929,F,2,0,273,1.728947737,0.243129497,-0.073792303,0.746441209
65,273,1930,F,2,0,273,1.739264558,0.2067688,-0.050473335,0.761797555
65,273,1931,F,2,1,273,1.716138873,0.197745682,-0.003380559,0.685132293
65,273,1932,B,2,1,273,1.746868894,0.313710858,0.018101807,0.755340993
65,273,1933,B,2,0,273,1.729289838,0.256786206,-0.01193777,0.757638032
65,273,1934,B,2,0,273,1.741783456,0.25226684,0.008222656,0.798887948
65,274,1935,F,2,0,274,1.730651797,0.201333189,0.219183994,0.735958938
65,274,1936,B,2,1,274,1.773775453,0.345082222,0.066652475,0.788363343
65,274,1937,F,2,0,274,1.735998183,0.296142267,0.039180904,0.728099119
65,274,1938,F,2,0,274,1.731987192,0.253961252,0.030054292,0.697724262
65,274,1939,F,2,1,274,1.734152664,0.232611766,-0.004842484,0.715404688
65,275,1940,B,2,1,275,1.620330346,0.256579759,0.292201646,0.645589085
65,275,1941,B,2,1,275,1.650652424,0.297113192,0.250969727,0.574700341
65,275,1942,B,2,1,275,1.677752294,0.302828192,0.150240519,0.606169939
65,275,1943,B,2,0,275,1.651874421,0.270261892,0.289921544,0.532381712
65,275,1944,B,2,0,275,1.684036077,0.329513401,0.250641507,0.579200048
65,275,1945,B,2,1,275,1.667675438,0.280994599,0.325739419,0.444884336
65,275,1946,B,2,1,275,1.679726169,0.319399264,0.306032057,0.602191973
65,275,1947,B,2,0,275,1.680251647,0.353053119,0.288887432,0.634540969
66,276,1948,F,2,0,276,1.665308424,0.371492889,0.303878073,0.547599727
66,276,1949,F,2,0,276,1.679692275,0.332234082,0.276217937,0.533550522
66,276,1950,F,2,0,276,1.735677956,0.451201416,0.025243097,0.692058778
66,276,1951,F,2,1,276,1.73058274,0.389229083,0.300163809,0.639520959
66,276,1952,F,2,1,276,1.736859443,0.453520826,0.104139036,0.6953894
66,276,1953,B,2,0,276,1.715049247,0.497860172,0.212701138,0.520564137
66,276,1954,B,2,1,276,1.72440825,0.442596923,0.12537238,0.585936733
66,276,1955,B,2,1,276,1.732984427,0.498330946,0.092283828,0.687095204
66,276,1956,B,2,0,276,1.716124222,0.339425009,0.112977679,0.597409022
66,277,1957,F,2,0,277,1.729696228,0.4187729,0.041173944,0.648500955
66,277,1958,F,2,0,277,1.710840366,0.388651206,0.02051356,0.687674868
66,277,1959,F,2,1,277,1.694679342,0.376055667,-0.028760872,0.672258072
66,278,1960,B,2,0,278,1.692753955,0.385964311,0.135701893,0.520479719
66,278,1961,B,2,0,278,1.630763791,0.271317971,0.296485066,0.36882877
66,278,1962,B,2,1,278,1.726644286,0.509572611,0.487174218,0.749998371
66,278,1963,B,2,1,278,1.654288981,0.28500448,0.235036116,0.418265003
66,278,1964,B,2,0,278,1.641713166,0.271567771,0.245746146,0.449258877
66,278,1965,B,2,0,278,1.673418814,0.320290519,0.237161909,0.381985563
66,278,1966,B,2,1,278,1.763554729,0.482766207,0.549395065,0.781418553
67,279,1967,F,2,1,279,1.714528017,0.213004646,0.196470531,0.625338486
67,279,1968,F,2,0,279,1.738809365,0.316699334,0.150551307,0.588020504
67,279,1969,F,2,1,279,1.737744455,0.318915424,0.165419992,0.657338112
67,279,1970,F,2,0,279,1.679281901,0.262049041,0.179115727,0.468226396
67,279,1971,B,2,1,279,1.748946773,0.318148432,0.017832498,0.500489468
67,279,1972,B,2,1,279,1.712890022,0.250447591,0.143851127,0.589922022
67,279,1973,B,2,0,279,1.715792924,0.344375176,0.077541645,0.48469115
67,279,1974,B,2,1,279,1.726381056,0.272571571,0.131393528,0.692161594
67,279,1975,B,2,1,279,1.757685017,0.315894754,0.167387818,0.599859206
67,280,1976,F,2,0,280,1.650465045,0.181850232,0.243524547,0.362794705
67,280,1977,F,2,1,280,1.676341309,0.198750909,0.33217221,0.345582624
67,280,1978,F,2,1,280,1.696346745,0.232309151,0.482005268,0.747688079
67,280,1979,F,2,1,280,1.744045371,0.240071428,0.314168794,0.634674246
67,280,1980,F,2,0,280,1.686121248,0.072104757,0.318707697,0.375122022
67,281,1981,B,2,1,281,1.730912698,0.263188925,0.029977222,0.68493275
67,281,1982,B,2,0,281,1.732077957,0.435605657,0.368187041,0.659998191
67,281,1983,B,2,0,281,1.76025025,0.279288322,0.041305419,0.902171766
67,281,1984,B,2,0,281,1.757848836,0.32911287,0.06041303,0.828728472
67,281,1985,B,2,0,281,1.733222227,0.283087075,-0.007574548,0.779147885
67,281,1986,B,2,1,281,1.741504365,0.313791591,0.289181614,0.769023547
67,281,1987,B,2,1,281,1.71954445,0.298927069,0.279758569,0.746125254
67,281,1988,B,2,1,281,1.721830783,0.274299039,0.26907064,0.722443957
67,281,1989,B,2,1,281,1.721230058,0.328916506,0.257449406,0.680480274
67,281,1990,B,2,0,281,1.719786477,0.27963263,0.266950922,0.773607456
68,282,1991,F,2,0,282,1.673204914,0.354512517,0.177633222,0.530901926
68,282,1992,F,2,0,282,1.676168623,0.339787481,0.203915869,0.495167138
68,282,1993,F,2,0,282,1.666590502,0.362090684,0.259215921,0.465855728
68,282,1994,F,2,1,282,1.689321746,0.331147662,0.278909418,0.391912998
68,282,1995,B,2,0,282,1.721921497,0.499243402,0.244170245,0.518381241
68,282,1996,B,2,0,282,1.62450251,0.346996862,0.234125057,0.28303625
68,282,1997,B,2,0,282,1.670344059,0.368848589,0.181386686,0.377883294
68,282,1998,B,2,1,282,1.671624787,0.430459102,0.169260008,0.29539783
68,282,1999,B,2,1,282,1.711514471,0.440236394,0.235974408,0.582879306
68,283,2000,F,2,0,283,1.691275146,0.192220326,0.333942712,0.427168275
68,283,2001,F,2,1,283,1.680099234,0.157734708,0.274290393,0.550854971
68,283,2002,F,2,1,283,1.675145864,0.174042668,0.247879805,0.574594607
68,283,2003,B,2,1,283,1.738300841,0.295443373,0.184032728,0.824508255
68,283,2004,F,2,1,283,1.750501704,0.234939032,0.234455096,0.80277644
68,283,2005,B,2,0,283,1.754603164,0.458085256,0.215415737,0.774163295
68,283,2006,B,2,1,283,1.746204763,0.334021924,0.258492068,0.772101147
68,283,2007,B,2,1,283,1.726742522,0.305132799,0.143775762,0.84628341
68,284,2008,B,2,0,284,1.709834179,0.402785613,0.031768599,0.607528107
68,284,2009,B,2,0,284,1.706171753,0.268070992,0.146557432,0.622921542
68,284,2010,B,2,0,284,1.714225414,0.298209997,0.146322936,0.666066234
68,284,2011,B,2,0,284,1.721030574,0.438930077,0.089962311,0.675090933
68,284,2012,B,2,0,284,1.726160696,0.281644304,0.147527267,0.727564547
68,284,2013,B,2,1,284,1.758733363,0.520846499,0.437061852,0.645515963
68,284,2014,B,2,1,284,1.717829331,0.314319803,0.259063845,0.642087344
68,284,2015,B,2,0,284,1.705192145,0.406299089,0.192919101,0.583892292
69,285,2016,F,2,0,285,1.729468733,0.141667718,0.172948745,0.601805143
69,285,2017,F,2,1,285,1.730408518,0.19185318,0.181719544,0.539092499
69,285,2018,F,2,1,285,1.749623804,0.201770241,0.188037701,0.608679313
69,285,2019,B,2,0,285,1.732614532,0.211297625,0.181767033,0.681866394
69,285,2020,F,2,0,285,1.733153571,0.163772033,0.233185184,0.722788175
69,286,2021,F,2,0,286,1.761921393,0.315758763,0.282273225,0.851412847
69,286,2022,F,2,0,286,1.781281839,0.382636049,0.623472631,1.196786388
69,286,2023,F,2,1,286,1.764009991,0.519518817,0.440243266,0.955154328
69,286,2024,F,2,0,286,1.702106034,0.190137464,0.228117123,0.557859671
69,286,2025,B,2,0,286,1.74367832,0.263609358,0.151705177,0.64193723
69,287,2026,B,2,1,287,1.731316414,0.27160559,0.184092671,0.578683655
69,287,2027,B,2,0,287,1.722246529,0.142617662,0.221784712,0.587264534
69,287,2028,B,2,0,287,1.723697068,0.178738275,0.185659489,0.520678602
69,287,2029,B,2,1,287,1.72561209,0.253595187,0.091717188,0.5686643
69,287,2030,B,2,0,287,1.728910229,0.180209856,0.273255254,0.487268984
69,287,2031,B,2,0,287,1.736490803,0.202765731,0.21613558,0.504702758
69,287,2032,B,2,0,287,1.722349,0.218694541,0.280610788,0.443949515
69,287,2033,B,2,1,287,1.680448705,0.228798145,0.424856912,0.332679282
69,287,2034,B,2,1,287,1.693419982,0.191065364,0.360278089,0.449195808
70,288,2035,F,2,0,288,1.74017247,0.342096808,0.124630542,0.753812927
70,288,2036,B,2,1,288,1.749487525,0.355780783,0.078468602,0.714968238
70,288,2037,F,2,0,288,1.754501186,0.343586709,0.096517399,0.672858748
70,288,2038,B,2,1,288,1.760851003,0.364290741,0.068724446,0.729323071
70,288,2039,F,2,0,288,1.775640428,0.396702192,0.060471335,0.809971369
70,288,2040,B,2,0,288,1.749730764,0.338202803,0.114386571,0.808521711
70,288,2041,B,2,0,288,1.743963112,0.321492162,0.083623949,0.707702084
70,288,2042,B,2,0,288,1.747328787,0.316593121,0.154833584,0.705157067
70,289,2043,F,2,0,289,1.754865331,0.341582158,0.254452698,0.547945221
70,289,2044,F,2,1,289,1.696798432,0.444363623,0.374228177,0.739116893
70,289,2045,F,2,0,289,1.771018664,0.307402513,0.11773259,0.56305807
70,289,2046,B,2,0,289,1.749036293,0.3950374,0.10316926,0.660719279
70,289,2047,F,2,0,289,1.766040244,0.292607769,0.113797718,0.537719131
70,289,2048,B,2,0,289,1.73894965,0.23051553,0.267588645,0.560502984
70,289,2049,B,2,1,289,1.718748129,0.269837336,0.264171002,0.58263134
70,289,2050,B,2,1,289,1.720157935,0.227431289,0.236733802,0.651737686
70,289,2051,B,2,1,289,1.727656428,0.200083874,0.268533793,0.461213145
70,289,2052,B,2,1,289,1.717745438,0.224346267,0.253081851,0.619098543
70,290,2053,B,2,1,290,1.737359176,0.215776622,0.260033281,0.728473589
70,290,2054,B,2,1,290,1.730858031,0.275583137,0.167618034,0.704470683
70,290,2055,B,2,1,290,1.667043317,0.418534157,0.401888759,0.499338886
70,290,2056,B,2,1,290,1.761838604,0.407007584,0.240369104,0.75973475
70,290,2057,B,2,1,290,1.756565562,0.297897795,0.205953588,0.643180144
70,290,2058,B,2,0,290,1.748217403,0.26947796,0.110446354,0.508994753
70,290,2059,B,2,0,290,1.72651789,0.259394398,0.130044666,0.638695139
70,290,2060,B,2,0,290,1.793870086,0.408015028,0.255934764,0.675079942
70,290,2061,B,2,0,290,1.754865621,0.285694459,0.161979681,0.515015897
70,290,2062,B,2,0,290,1.724868818,0.360482359,0.115716683,0.718505769
71,291,2063,F,2,0,291,1.715776716,0.218794373,0.241677739,0.718338109
71,291,2064,F,2,1,291,1.711102949,0.259798137,0.19234797,0.71662048
71,291,2065,F,2,1,291,1.709331475,0.266028429,0.23774955,0.686317878
71,291,2066,F,2,1,291,1.720239131,0.254968793,0.256239614,0.761090131
71,291,2067,B,2,1,291,1.782626365,0.260225657,0.054631056,0.892792154
71,291,2068,B,2,1,291,1.739994848,0.292947777,0.213731763,0.83497646
71,291,2069,B,2,0,291,1.746496086,0.234601144,0.077352914,0.738033155
71,291,2070,B,2,0,291,1.742564505,0.282917284,0.057777004,0.7953479
71,291,2071,B,2,0,291,1.730379492,0.293836582,0.103975794,0.64280049
71,292,2072,F,2,1,292,1.765254842,0.435015293,0.052410246,0.718799266
71,292,2073,F,2,1,292,1.745167856,0.278195837,0.092424104,0.707176922
71,292,2074,F,2,0,292,1.760779292,0.256637302,0.131040553,0.850089646
71,292,2075,F,2,0,292,1.726804212,0.288802355,0.286908038,0.586303556
71,292,2076,B,2,0,292,1.73714035,0.296987757,0.177581992,0.591450449
71,292,2077,B,2,0,292,1.768386166,0.36665713,0.272634854,0.513102638
71,292,2078,B,2,0,292,1.73049089,0.401822453,0.165191716,0.630067846
71,292,2079,B,2,0,292,1.760597918,0.303318255,0.026156845,0.797035166
71,292,2080,B,2,1,292,1.720882121,0.264677755,0.194578005,0.47993429
71,292,2081,B,2,0,292,1.707326563,0.330513296,0.147442575,0.610230934
71,293,2082,B,2,0,293,1.742000982,0.293755595,-0.021983159,0.736861448
71,293,2083,B,2,0,293,1.691331882,0.20817252,0.026313926,0.627210804
71,293,2084,B,2,0,293,1.71291206,0.302729359,0.022499275,0.636874689
71,293,2085,B,2,1,293,1.712136503,0.250783529,0.000176036,0.658407006
71,293,2086,B,2,1,293,1.742540979,0.256655601,0.001669107,0.767296726
71,293,2087,B,2,0,293,1.725216513,0.391995082,0.343580449,0.671366868
72,294,2088,F,2,1,294,1.722230021,0.276537627,0.322041498,0.923576672
72,294,2089,F,2,0,294,1.700353244,0.232576582,0.326875171,0.841189114
72,294,2090,B,2,1,294,1.720659808,0.4068549,0.316676074,0.772803042
72,294,2091,B,2,1,294,1.716002644,0.438768669,0.327111471,0.797199758
72,294,2092,B,2,0,294,1.740835433,0.422906715,0.179313156,0.806078136
72,294,2093,B,2,1,294,1.706775476,0.321883886,0.274059167,0.78414616
72,294,2094,B,2,1,294,1.760701661,0.28601855,0.105823157,0.718975859
72,294,2095,B,2,1,294,1.774548047,0.355894793,0.066767261,0.753134283
72,295,2096,F,2,0,295,1.724055271,0.380340103,0.237387226,0.65697835
72,295,2097,F,2,0,295,1.713374614,0.335692455,0.281908829,0.598808269
72,295,2098,F,2,0,295,1.762845684,0.44931612,0.349852973,0.625257009
72,295,2099,F,2,1,295,1.695144489,0.324994377,0.470179409,0.754741545
72,295,2100,F,2,0,295,1.729151388,0.40760557,0.102542675,0.56034019
72,295,2101,B,2,1,295,1.732277347,0.401633288,0.108813127,0.678948016
72,295,2102,B,2,1,295,1.734957228,0.363503178,0.132837503,0.749080621
72,295,2103,B,2,1,295,1.724429615,0.418210922,0.131228592,0.608726183
72,295,2104,B,2,0,295,1.686666542,0.376639244,0.149889426,0.450062721
72,295,2105,B,2,0,295,1.73621049,0.306716561,0.072002025,0.767522097
72,296,2106,B,2,1,296,1.695246743,0.350911704,0.063878361,0.447114348
72,296,2107,B,2,0,296,1.725143901,0.417926939,0.053145702,0.595473832
72,296,2108,B,2,0,296,1.727139402,0.385247056,0.049594288,0.534722612
72,296,2109,B,2,0,296,1.742449859,0.357593053,0.082516644,0.656103689
72,296,2110,B,2,0,296,1.721388649,0.318178319,-0.032072906,0.641116551
72,296,2111,B,2,1,296,1.664590259,0.407218919,0.430091078,0.400408454
72,296,2112,B,2,0,296,1.68968278,0.310348908,0.053001141,0.629398338
72,296,2113,B,2,1,296,1.733828778,0.325577941,0.078702802,0.666864595
73,297,2114,F,2,1,297,1.654644441,0.141910527,0.134713155,0.640742552
73,297,2115,F,2,1,297,1.690017917,0.128252734,0.154925193,0.701511781
73,297,2116,F,2,0,297,1.696864455,0.128594494,0.125960551,0.663818335
73,297,2117,F,2,0,297,1.696555617,0.161658801,0.146652834,0.756762394
73,297,2118,F,2,1,297,1.681255842,0.157161812,0.135358118,0.651317212
73,297,2119,B,2,0,297,1.671936709,0.108899094,0.111766989,0.604395263
73,297,2120,B,2,1,297,1.692011181,0.194791227,0.056504392,0.780058493
73,297,2121,B,2,0,297,1.664303832,0.183929858,0.125963048,0.711656491
